orderitems_id,product_id,order_id,price,quantity,shipping_id
4576918,10496,34522413,952.6,61,9976
4576919,10186,34529979,331.11,45,25456
4576920,11534,34523365,115.11,93,24296
4576921,11841,34532220,963.15,85,5920
4576922,10467,34524288,879.97,27,18385
4576923,11490,34520093,703.92,44,5972
4576924,10067,34522306,947.6,41,21063
4576925,10614,34521403,330.72,53,23149
4576926,10489,34526384,196.02,86,23917
4576927,11717,34513121,216.74,51,17476
4576928,11469,34514666,844.84,98,25159
4576929,10488,34519440,772.65,22,23838
4576930,10109,34526675,864.97,70,23033
4576931,10953,34528627,911.59,2,15742
4576932,9906,34514038,105.47,18,23028
4576933,11842,34518437,672,37,10191
4576934,11827,34530226,354.54,89,17126
4576935,10502,34528047,283.68,17,8888
4576936,11656,34526570,123.89,69,15825
4576937,11084,34518615,781.51,85,14178
4576938,10745,34520027,331,37,13837
4576939,11848,34527945,992.01,74,19127
4576940,9911,34524643,955.85,99,20524
4576941,11243,34529517,843.42,46,20803
4576942,11155,34517122,310.25,45,7226
4576943,11703,34521693,25.36,55,22863
4576944,10110,34519266,409.14,34,18224
4576945,11434,34517990,536.12,52,22646
4576946,11099,34529702,865.03,80,9325
4576947,11859,34530670,277.96,54,23256
4576948,11265,34526303,155.59,48,10226
4576949,9902,34512823,504.57,33,8088
4576950,11593,34522783,943.83,89,7280
4576951,11151,34528481,178.02,19,21509
4576952,11460,34525772,520.18,9,10903
4576953,10322,34514018,149.62,24,19250
4576954,10708,34521568,842.66,96,5695
4576955,10873,34527302,417.54,45,18639
4576956,11873,34532362,368.12,68,17397
4576957,10604,34521627,687.46,3,11270
4576958,10668,34527026,307.29,64,15970
4576959,11716,34522443,889.15,47,18546
4576960,10722,34529524,499.93,33,13863
4576961,10024,34518581,389.77,79,12755
4576962,11853,34531514,190.06,13,22518
4576963,11139,34527618,362.42,7,24539
4576964,11580,34530192,752.27,94,24437
4576965,11065,34529602,667.41,96,23007
4576966,11068,34523766,850.7,70,21727
4576967,11073,34512954,599.44,68,11185
4576968,10297,34528966,786.03,71,21042
4576969,10224,34529227,117.94,80,8132
4576970,10382,34525675,831.86,82,11718
4576971,10043,34526234,629.47,100,21102
4576972,11072,34531399,444.32,85,9618
4576973,10450,34512404,225.8,64,10070
4576974,11577,34513261,54.52,40,10674
4576975,10519,34522995,781.73,74,22259
4576976,10201,34524574,27.72,99,20738
4576977,10437,34522057,27.6,64,6671
4576978,11799,34531092,797.27,98,16491
4576979,11357,34515728,548.93,59,8468
4576980,11345,34526749,973.45,47,21218
4576981,11875,34525106,439.05,54,13923
4576982,11527,34512539,47.07,6,8768
4576983,11160,34520489,583.83,59,16278
4576984,11217,34529111,169.63,90,14779
4576985,10862,34522020,177.22,81,14999
4576986,9922,34529346,863.96,100,24995
4576987,11543,34521218,287.21,70,16419
4576988,10025,34528369,247.92,91,22453
4576989,10169,34523966,341.56,65,14644
4576990,11818,34528731,505.57,3,12767
4576991,10234,34530476,408.64,98,22027
4576992,10691,34524688,350.73,99,22384
4576993,11163,34519124,306.64,51,22187
4576994,11310,34514325,868.48,43,15945
4576995,10754,34513780,39.03,16,17292
4576996,10546,34515782,261.35,58,20245
4576997,9970,34523430,412.72,91,10889
4576998,10128,34527044,55.95,48,12733
4576999,11313,34530748,69.25,97,19883
4577000,10405,34525557,524.66,48,11785
4577001,11606,34519016,641.01,12,22197
4577002,10628,34531985,771.9,38,15272
4577003,9965,34525606,669.03,98,14751
4577004,11202,34526053,314.42,8,9784
4577005,11446,34514698,837.11,91,19363
4577006,10125,34529319,163.26,56,23845
4577007,10561,34515772,524.22,88,10204
4577008,9940,34515088,208.52,89,6109
4577009,10071,34515809,134.12,44,9949
4577010,10085,34522382,68.51,85,8034
4577011,10337,34512523,962.13,6,12532
4577012,10165,34522043,394.99,70,25511
4577013,10542,34518023,412.8,56,8703
4577014,11849,34521748,806.38,8,24646
4577015,11635,34530945,355.45,96,15782
4577016,11770,34524833,985.3,29,14075
4577017,10103,34517428,926.38,89,18690
4577018,10077,34519188,536.41,65,7451
4577019,10623,34514412,409.92,58,21297
4577020,11833,34513493,811.37,12,25422
4577021,11861,34524775,636.81,26,19641
4577022,10231,34530416,524.76,79,22950
4577023,10304,34524505,990.42,80,15292
4577024,11648,34518461,879.32,93,19794
4577025,10693,34516476,17.69,81,18606
4577026,11622,34530424,204.95,100,11508
4577027,11255,34515397,968.23,83,15674
4577028,11498,34517816,955.63,91,17573
4577029,11732,34527886,400.97,37,21456
4577030,10469,34519713,792.5,71,10068
4577031,11569,34513264,76.73,44,6831
4577032,10707,34517320,210.26,66,24123
4577033,10845,34514789,627.85,68,21616
4577034,10176,34519988,588.56,72,15538
4577035,11540,34527805,910.7,85,15595
4577036,11463,34523851,975.4,44,10607
4577037,11332,34528480,455.52,96,16729
4577038,10902,34512981,536.52,51,20791
4577039,11852,34517538,112.3,25,22142
4577040,10206,34524308,626.36,79,16828
4577041,10286,34531886,649.46,92,11881
4577042,10746,34530623,512.23,88,16210
4577043,10104,34513284,731.31,8,10237
4577044,10919,34523013,640.2,58,11569
4577045,11239,34515737,403.99,57,21283
4577046,10295,34513989,940.3,9,9803
4577047,11259,34515232,465.21,32,9921
4577048,10377,34531046,126.12,30,19312
4577049,11154,34514147,275.88,33,12994
4577050,10162,34525299,297.54,25,9528
4577051,10826,34524894,208.91,19,20360
4577052,10298,34527737,948.86,77,10505
4577053,10041,34521983,850.07,16,13176
4577054,11344,34520515,27.33,6,21159
4577055,10855,34519830,297.72,13,12195
4577056,11575,34518451,34.72,97,22280
4577057,10857,34519697,157.92,36,20826
4577058,10918,34520219,679.17,50,17119
4577059,10824,34528153,391.56,84,7908
4577060,10007,34516552,862.44,91,13378
4577061,11268,34524792,87.25,91,11080
4577062,10563,34530517,33.56,17,16558
4577063,10848,34521029,873.47,39,21468
4577064,11313,34522721,828.17,54,21211
4577065,11324,34527525,114.06,42,16199
4577066,11378,34516706,872.14,61,18357
4577067,9999,34519668,478.58,41,22820
4577068,11749,34516209,875.63,5,11612
4577069,10455,34515194,789.32,18,24144
4577070,9947,34522700,385.64,48,11347
4577071,10652,34526785,799,14,16287
4577072,10448,34526526,629.5,48,12094
4577073,10405,34524166,796.52,41,6144
4577074,10443,34520952,97.15,4,19696
4577075,11528,34530942,426.82,53,19074
4577076,10964,34514398,365.76,67,6599
4577077,11846,34514139,204.36,21,23464
4577078,11742,34514150,910.05,42,16815
4577079,11748,34517192,845.1,6,10546
4577080,10748,34525440,853.09,23,13177
4577081,10206,34514868,682.73,54,6677
4577082,11724,34522247,170.79,2,16436
4577083,11292,34512559,17.35,70,22061
4577084,10860,34523697,383.05,58,12486
4577085,10074,34531834,705.76,45,21770
4577086,10115,34515031,721.92,67,21784
4577087,10494,34528014,636.96,30,19664
4577088,10277,34520259,120.01,37,24392
4577089,10479,34524194,777.75,67,7941
4577090,10646,34522043,422.11,98,25511
4577091,10849,34521391,877.43,62,12660
4577092,10696,34526612,620.31,36,9246
4577093,10052,34527282,775.52,25,22255
4577094,10464,34520462,121.89,40,16482
4577095,10461,34520898,655,73,19322
4577096,11695,34521622,346.51,9,11467
4577097,10642,34529084,343.72,36,15042
4577098,10877,34512572,12.51,92,15774
4577099,11697,34532187,348.02,27,24905
4577100,10798,34520523,166.03,27,25077
4577101,11634,34522539,262.53,23,12324
4577102,11774,34522629,147.51,63,12455
4577103,11712,34527084,745.75,2,25426
4577104,11102,34531587,809.6,74,25295
4577105,10819,34520911,887.55,31,9423
4577106,9963,34531352,481.25,97,10696
4577107,11738,34524997,241.17,36,19131
4577108,10271,34519058,879.96,89,11845
4577109,11353,34526356,935.13,29,5721
4577110,11584,34531472,125.21,45,24387
4577111,11355,34517740,517.62,84,19551
4577112,11383,34521813,958.3,33,10282
4577113,11170,34529246,259.57,60,18506
4577114,10307,34526526,693.6,89,12094
4577115,11168,34524319,91.69,21,14474
4577116,11769,34515610,739.42,83,15156
4577117,11853,34531914,155.34,11,6481
4577118,11407,34519467,112.84,48,22080
4577119,10532,34521349,37.52,1,24893
4577120,10808,34526436,945.13,90,6294
4577121,11530,34519885,461.73,44,11693
4577122,11827,34519448,519.94,96,16997
4577123,11704,34514139,345.78,17,23464
4577124,9980,34528078,604,88,18345
4577125,10916,34515576,724.32,89,6984
4577126,11020,34522191,374.59,52,16209
4577127,11384,34513515,356.49,16,6221
4577128,10149,34526888,704.49,9,13434
4577129,10763,34518835,761.76,46,7210
4577130,9920,34531431,744.69,3,12665
4577131,10029,34519901,858.7,64,13399
4577132,11681,34523757,126.85,47,15505
4577133,10889,34515963,581.13,25,11059
4577134,10320,34522883,118.13,86,12636
4577135,11511,34513683,451.19,97,11896
4577136,10307,34523287,808.91,99,11508
4577137,10152,34516301,691.38,39,7780
4577138,10896,34529192,176.99,26,15393
4577139,11166,34523355,881.09,59,9815
4577140,11756,34515404,224.51,19,22112
4577141,10425,34517646,151.44,96,7248
4577142,10715,34529672,574.02,21,25174
4577143,11523,34520967,360.17,79,15144
4577144,10611,34516084,871.26,4,15963
4577145,10789,34516964,658.23,30,16984
4577146,10644,34523124,923.92,89,20673
4577147,10510,34512727,351.89,3,6159
4577148,11388,34529266,642.29,77,10372
4577149,10726,34531323,623.62,76,12686
4577150,10053,34530390,152.92,23,13057
4577151,11421,34519770,921.82,64,23145
4577152,11571,34513981,857.65,62,24418
4577153,11592,34531655,796.4,65,11796
4577154,10214,34516428,387.77,43,20718
4577155,10134,34518114,279.33,13,7676
4577156,9901,34517278,648.31,88,20936
4577157,10009,34527033,385.34,100,17370
4577158,10833,34526656,635.64,9,22750
4577159,10972,34516871,984.07,34,8257
4577160,11126,34531634,826.15,64,16912
4577161,10895,34530602,820.13,71,16109
4577162,10591,34519153,782.77,30,14846
4577163,10611,34521378,523.24,29,20849
4577164,11468,34525742,868.65,81,22399
4577165,11547,34529616,749.51,85,10340
4577166,10640,34531516,15.09,42,19613
4577167,11793,34518774,570.47,84,9031
4577168,11154,34529078,565,65,23486
4577169,10468,34512837,170.53,55,23329
4577170,10266,34519287,436.58,56,23810
4577171,11613,34512537,547.38,49,6264
4577172,10205,34524199,794.49,36,11047
4577173,11810,34516373,290.65,10,13908
4577174,11444,34527634,141.91,9,8885
4577175,11046,34512669,188.64,41,16908
4577176,11703,34516685,230.39,32,9000
4577177,11467,34519660,857.32,40,18013
4577178,11234,34527052,840.63,32,16700
4577179,11859,34527263,443.38,29,20808
4577180,10026,34526473,92.41,84,15774
4577181,11241,34526490,198.56,99,17505
4577182,11266,34513496,268.64,96,20125
4577183,11285,34512458,817.89,10,17216
4577184,10894,34514042,722.26,96,10741
4577185,11645,34523316,250.51,64,11724
4577186,11764,34522662,645.04,46,14921
4577187,9960,34526115,729.16,2,22727
4577188,10188,34523538,256.64,16,21395
4577189,11029,34527658,110.14,43,18690
4577190,9936,34528599,509.32,8,21863
4577191,10024,34520798,13.42,26,23154
4577192,10290,34530930,990.02,59,12642
4577193,11038,34527712,584.39,3,8268
4577194,9922,34527869,910.72,84,17061
4577195,9947,34521787,263.5,91,15420
4577196,10781,34520659,675.11,21,18185
4577197,11636,34522907,638.37,27,14405
4577198,11340,34512602,59.33,45,23597
4577199,11324,34528240,57.04,99,14066
4577200,9949,34526648,687.87,85,6251
4577201,10779,34524821,529.14,67,15923
4577202,10777,34528482,399.33,81,19306
4577203,10368,34524183,57.89,45,6968
4577204,10172,34512772,976.13,4,6570
4577205,10729,34525965,904.49,48,10483
4577206,11306,34519321,874.65,43,16991
4577207,11645,34527333,931.03,39,14130
4577208,11813,34529304,377.85,32,10628
4577209,11068,34516783,382.31,44,24146
4577210,10442,34521031,940.14,63,9439
4577211,11030,34531099,134.18,61,25316
4577212,11778,34522263,638.36,51,15208
4577213,11280,34522700,73.82,8,11347
4577214,9959,34517071,39.93,3,18112
4577215,11201,34522935,358.23,80,14399
4577216,10269,34527688,735.43,69,9242
4577217,10629,34519539,178.26,64,19070
4577218,10565,34523159,977.92,60,24391
4577219,10375,34514288,619.44,90,21713
4577220,11049,34515470,586.58,4,20122
4577221,10895,34520432,759.7,84,16156
4577222,11059,34516410,53.78,51,7249
4577223,11140,34521891,606.9,32,16516
4577224,10123,34516880,114.35,13,23243
4577225,11318,34526147,805.49,44,21037
4577226,10354,34524715,914.55,9,9844
4577227,11354,34528842,144.66,59,22283
4577228,10810,34521574,730.3,55,11298
4577229,10527,34521700,593.44,49,23681
4577230,10501,34513575,172.96,87,10704
4577231,10701,34531562,991.38,69,19441
4577232,11523,34525910,82.17,19,6804
4577233,9930,34524995,250.6,54,24083
4577234,11754,34529226,209.19,35,6927
4577235,11438,34522187,656.8,71,24075
4577236,10945,34518502,41.02,82,5892
4577237,11149,34522717,913.9,94,18526
4577238,11356,34530371,827.88,63,6043
4577239,11381,34522474,561.18,93,17011
4577240,11179,34519683,55.78,65,11621
4577241,11586,34515071,526.93,4,15832
4577242,11318,34515429,430.37,52,8395
4577243,10566,34531428,111.81,67,21124
4577244,10778,34531582,110.23,34,24203
4577245,9908,34517770,625.15,30,16156
4577246,10200,34520806,880.61,85,13209
4577247,10931,34522102,598.71,80,23170
4577248,10293,34513411,400.61,35,8867
4577249,9963,34515990,307.54,95,9925
4577250,11644,34519244,335.31,6,8261
4577251,11711,34532340,49.75,9,19299
4577252,10487,34528327,929.75,42,13216
4577253,10208,34528457,528.04,76,9439
4577254,11799,34513618,806.6,1,21133
4577255,11059,34523039,391.34,35,16059
4577256,11409,34521663,208.9,100,8721
4577257,10146,34520972,330.95,61,7127
4577258,11623,34526140,302.84,39,16786
4577259,10382,34523661,319.96,93,20110
4577260,11476,34526931,100.78,5,20366
4577261,11775,34532167,904.56,23,23106
4577262,10494,34520180,364.06,73,9242
4577263,11110,34520654,813.37,88,10530
4577264,11075,34530088,827.2,59,15389
4577265,11440,34521869,543.75,38,15467
4577266,11007,34519236,425.68,81,8860
4577267,10453,34515349,641.11,85,8811
4577268,10219,34526597,136.07,26,18641
4577269,10770,34531051,772.57,64,7015
4577270,11655,34519867,719.09,99,13884
4577271,10830,34519831,351.74,78,18250
4577272,10551,34525438,724.38,54,19478
4577273,10226,34530868,801.18,53,15228
4577274,11398,34518924,108.48,35,9125
4577275,9918,34515905,673.03,22,15679
4577276,11696,34527764,973.97,4,20700
4577277,10192,34515390,740.67,19,14393
4577278,11128,34518906,35.22,82,22244
4577279,11799,34525195,234.98,85,24337
4577280,10138,34518462,590.43,4,25548
4577281,11834,34517695,300.06,3,6282
4577282,10730,34522283,291.14,9,16409
4577283,10251,34517465,131.54,14,19070
4577284,11279,34526412,817.32,83,22818
4577285,11340,34531455,817.5,14,18767
4577286,11247,34521007,676.31,88,10266
4577287,10327,34525975,468.41,99,11381
4577288,11513,34515816,770.15,4,23822
4577289,10654,34521608,436.93,77,12103
4577290,11699,34521842,630.51,35,15369
4577291,9942,34513136,621.75,56,22507
4577292,11288,34523421,287.83,80,20914
4577293,11285,34522168,286.74,19,12873
4577294,9956,34525765,907.18,85,5997
4577295,10602,34513042,593.52,48,6984
4577296,10582,34517717,234.01,88,16026
4577297,11842,34520093,115.36,80,5972
4577298,11330,34531551,634.56,94,11260
4577299,10580,34517539,946.07,73,18174
4577300,10232,34516163,708.33,7,25245
4577301,10183,34525295,186.84,53,21890
4577302,11782,34531337,241.17,88,19282
4577303,10191,34520555,185.4,25,13098
4577304,11406,34526450,204.51,20,5883
4577305,11605,34519772,83.33,3,21088
4577306,9977,34513277,334.16,52,5679
4577307,11067,34526449,94.14,14,24355
4577308,11750,34521508,357.65,13,10901
4577309,10804,34519967,194.94,73,17321
4577310,10914,34522780,282.13,70,21696
4577311,10254,34524226,255.62,42,19482
4577312,10874,34519020,206.55,38,15692
4577313,10565,34529643,801.87,68,12502
4577314,10212,34525116,780.41,34,5965
4577315,11782,34520164,771.67,28,16650
4577316,9905,34531780,727.53,1,14846
4577317,10262,34517131,770.38,16,13298
4577318,11238,34514451,286.81,97,24068
4577319,11168,34517718,494.12,8,13565
4577320,11384,34516733,913.94,72,6619
4577321,10088,34529124,39.52,32,10924
4577322,11744,34519356,835.81,43,7480
4577323,11849,34524680,164.8,71,13117
4577324,11067,34520758,690.87,92,18927
4577325,10450,34520544,265.33,64,13977
4577326,11053,34513272,21.14,12,12536
4577327,9928,34522499,492.5,82,5776
4577328,10249,34518704,575.29,30,20413
4577329,11477,34523571,875.81,87,9173
4577330,10718,34515071,288.9,75,15832
4577331,10081,34528490,541.79,94,8307
4577332,10623,34517002,618.59,56,24228
4577333,10315,34518364,457.29,90,7206
4577334,11192,34528919,338.88,54,17971
4577335,10289,34524918,582.69,71,13298
4577336,10162,34525842,809.46,65,5711
4577337,11873,34516444,642.55,95,16910
4577338,10388,34514301,994.69,16,13150
4577339,11110,34516206,34.95,62,15355
4577340,11358,34522454,671.67,80,11313
4577341,10796,34526120,535.66,35,16172
4577342,10988,34522822,360.67,38,9883
4577343,11608,34517023,923.15,34,17954
4577344,11435,34513343,126.49,31,19697
4577345,11600,34525592,212.72,78,16680
4577346,10802,34526215,919.42,13,6695
4577347,9929,34515772,177.16,14,10204
4577348,11087,34529329,200.66,82,12763
4577349,11753,34526320,551.63,24,22255
4577350,10060,34514288,523.25,29,21713
4577351,10708,34513845,534.24,40,11213
4577352,10568,34529137,939.43,81,22992
4577353,10813,34512820,736.89,40,20550
4577354,10466,34513221,423.29,48,15110
4577355,11699,34529294,843.9,16,12222
4577356,11592,34512975,715.02,93,18624
4577357,10497,34520912,618.24,14,6016
4577358,11117,34528793,362.08,39,21678
4577359,10180,34520105,506.44,82,12373
4577360,10674,34519384,650.21,82,6638
4577361,11191,34517207,561.05,83,12803
4577362,11465,34528137,743.5,23,13243
4577363,10235,34516577,37.43,85,19771
4577364,10873,34526876,971.09,29,5689
4577365,10203,34517119,937.7,12,15573
4577366,11209,34531999,200.63,40,22595
4577367,11844,34525605,492.02,58,19812
4577368,10300,34530979,534.92,12,22119
4577369,11006,34523265,693.19,77,25383
4577370,10210,34529919,262.62,18,12391
4577371,9903,34517789,361.84,34,19088
4577372,11490,34523260,16.29,23,15891
4577373,10378,34532020,515.4,99,15050
4577374,10713,34532022,877.62,53,9639
4577375,10887,34513273,338.6,100,10767
4577376,10937,34515674,979.52,16,16628
4577377,10211,34525569,406.6,85,6161
4577378,10447,34524491,899.65,11,22709
4577379,11202,34516009,370.44,75,19660
4577380,11696,34513989,28.24,58,9803
4577381,10747,34532307,279.45,10,24552
4577382,10793,34526244,435.24,38,7431
4577383,11207,34522282,466.53,21,25179
4577384,11607,34525913,684.27,86,11400
4577385,10539,34528005,51.84,21,16671
4577386,11652,34530458,552.82,25,6070
4577387,10574,34520080,393.72,47,22663
4577388,9949,34526625,892.96,43,10583
4577389,11568,34527149,691.22,1,20272
